iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,mse,timeMs
296,50,0.01,0.5,50,1,100,10,5,0.01,0.3,10,0,0,21.9332,21.1175
297,50,0.01,0.5,50,1,100,10,5,0.01,0.5,1,1,0,2.59658,17.045
298,50,0.01,0.5,50,1,100,10,5,0.01,0.5,1,0,0,1.23497,13.5829
299,50,0.01,0.5,50,1,100,10,5,0.01,0.5,10,1,0,11.6642,20.6317
300,50,0.01,0.5,50,1,100,10,5,0.01,0.5,10,0,0,8.87836,20.3895
301,50,0.01,0.5,50,1,100,10,5,0.3,0,1,1,0,1.03703,13.8568
302,50,0.01,0.5,50,1,100,10,5,0.3,0,1,0,0,1.0271,12.9605
303,50,0.01,0.5,50,1,100,10,5,0.3,0,10,1,0,1.07089,13.4017
304,50,0.01,0.5,50,1,100,10,5,0.3,0,10,0,0,1.07456,12.5579
305,50,0.01,0.5,50,1,100,10,5,0.3,0.3,1,1,0,3.08489,16.093
306,50,0.01,0.5,50,1,100,10,5,0.3,0.3,1,0,0,1.77329,12.924
307,50,0.01,0.5,50,1,100,10,5,0.3,0.3,10,1,0,32.9227,17.2301
308,50,0.01,0.5,50,1,100,10,5,0.3,0.3,10,0,0,10.2292,19.008
309,50,0.01,0.5,50,1,100,10,5,0.3,0.5,1,1,0,3.58728,16.0142
310,50,0.01,0.5,50,1,100,10,5,0.3,0.5,1,0,0,2.10415,13.5398
311,50,0.01,0.5,50,1,100,10,5,0.3,0.5,10,1,0,17.633,18.3389
312,50,0.01,0.5,50,1,100,10,5,0.3,0.5,10,0,0,8.81363,17.8672
313,50,0.01,0.5,50,1,100,10,5,0.8,0,1,1,0,3.14212,15.55
314,50,0.01,0.5,50,1,100,10,5,0.8,0,1,0,0,3.45386,15.1295
315,50,0.01,0.5,50,1,100,10,5,0.8,0,10,1,0,3.81612,15.5547
316,50,0.01,0.5,50,1,100,10,5,0.8,0,10,0,0,3.89091,15.1135
317,50,0.01,0.5,50,1,100,10,5,0.8,0.3,1,1,0,4.63346,15.7867
318,50,0.01,0.5,50,1,100,10,5,0.8,0.3,1,0,0,4.67618,15.9421
319,50,0.01,0.5,50,1,100,10,5,0.8,0.3,10,1,0,37.2542,19.3927
320,50,0.01,0.5,50,1,100,10,5,0.8,0.3,10,0,0,9.22844,20.0693
321,50,0.01,0.5,50,1,100,10,5,0.8,0.5,1,1,0,5.09527,18.3414
322,50,0.01,0.5,50,1,100,10,5,0.8,0.5,1,0,0,4.35197,17.7983
323,50,0.01,0.5,50,1,100,10,5,0.8,0.5,10,1,0,7.70125,21.7486
324,50,0.01,0.5,50,1,100,10,5,0.8,0.5,10,0,0,8.55455,17.1406
325,50,0.01,0.5,50,1,1000,3,2,0.01,0,1,1,0,0.000106998,4.963
326,50,0.01,0.5,50,1,1000,3,2,0.01,0,1,0,0,0.000106833,5.09162
327,50,0.01,0.5,50,1,1000,3,2,0.01,0,10,1,0,0.000123563,5.05774
328,50,0.01,0.5,50,1,1000,3,2,0.01,0,10,0,0,0.000109633,5.07014
329,50,0.01,0.5,50,1,1000,3,2,0.01,0.3,1,1,0,0.33192,3.50009
330,50,0.01,0.5,50,1,1000,3,2,0.01,0.3,1,0,0,0.0961882,3.62915
331,50,0.01,0.5,50,1,1000,3,2,0.01,0.3,10,1,0,29.3034,3.38162
332,50,0.01,0.5,50,1,1000,3,2,0.01,0.3,10,0,0,10.3323,3.37064
333,50,0.01,0.5,50,1,1000,3,2,0.01,0.5,1,1,0,0.514414,3.01811
334,50,0.01,0.5,50,1,1000,3,2,0.01,0.5,1,0,0,0.162956,3.19942
335,50,0.01,0.5,50,1,1000,3,2,0.01,0.5,10,1,0,1.14207,3.01948
336,50,0.01,0.5,50,1,1000,3,2,0.01,0.5,10,0,0,1.84705,3.14362
337,50,0.01,0.5,50,1,1000,3,2,0.3,0,1,1,0,0.0969637,3.18858
338,50,0.01,0.5,50,1,1000,3,2,0.3,0,1,0,0,0.141198,3.48529
339,50,0.01,0.5,50,1,1000,3,2,0.3,0,10,1,0,0.0907569,3.15587
340,50,0.01,0.5,50,1,1000,3,2,0.3,0,10,0,0,0.232571,3.20846
341,50,0.01,0.5,50,1,1000,3,2,0.3,0.3,1,1,0,0.465317,3.55798
342,50,0.01,0.5,50,1,1000,3,2,0.3,0.3,1,0,0,0.387944,3.73821
343,50,0.01,0.5,50,1,1000,3,2,0.3,0.3,10,1,0,1.69322,3.20296
344,50,0.01,0.5,50,1,1000,3,2,0.3,0.3,10,0,0,1.13959,2.95765
345,50,0.01,0.5,50,1,1000,3,2,0.3,0.5,1,1,0,0.799777,3.06641
346,50,0.01,0.5,50,1,1000,3,2,0.3,0.5,1,0,0,0.274129,3.11405
347,50,0.01,0.5,50,1,1000,3,2,0.3,0.5,10,1,0,1.07539,2.84355
348,50,0.01,0.5,50,1,1000,3,2,0.3,0.5,10,0,0,1.22731,3.32705
349,50,0.01,0.5,50,1,1000,3,2,0.8,0,1,1,0,1.27945,2.93268
350,50,0.01,0.5,50,1,1000,3,2,0.8,0,1,0,0,0.89631,3.01757
351,50,0.01,0.5,50,1,1000,3,2,0.8,0,10,1,0,1.52399,3.03392
352,50,0.01,0.5,50,1,1000,3,2,0.8,0,10,0,0,0.978945,3.05434
353,50,0.01,0.5,50,1,1000,3,2,0.8,0.3,1,1,0,1.04002,2.88111
354,50,0.01,0.5,50,1,1000,3,2,0.8,0.3,1,0,0,0.974592,2.9779
355,50,0.01,0.5,50,1,1000,3,2,0.8,0.3,10,1,0,1.41628,3.04793
356,50,0.01,0.5,50,1,1000,3,2,0.8,0.3,10,0,0,1.52631,3.15288
357,50,0.01,0.5,50,1,1000,3,2,0.8,0.5,1,1,0,1.48343,3.28493
358,50,0.01,0.5,50,1,1000,3,2,0.8,0.5,1,0,0,1.00456,2.98365
359,50,0.01,0.5,50,1,1000,3,2,0.8,0.5,10,1,0,1.31662,2.92761
360,50,0.01,0.5,50,1,1000,3,2,0.8,0.5,10,0,0,1.33145,2.97599
361,50,0.01,0.5,50,1,1000,10,2,0.01,0,1,1,0,0.00181423,7.35719
362,50,0.01,0.5,50,1,1000,10,2,0.01,0,1,0,0,0.00149499,7.10234
363,50,0.01,0.5,50,1,1000,10,2,0.01,0,10,1,0,0.00136475,7.36559
364,50,0.01,0.5,50,1,1000,10,2,0.01,0,10,0,0,0.0014872,6.96773
365,50,0.01,0.5,50,1,1000,10,2,0.01,0.3,1,1,0,2.83612,77.2098
366,50,0.01,0.5,50,1,1000,10,2,0.01,0.3,1,0,0,0.914038,39.4476
367,50,0.01,0.5,50,1,1000,10,2,0.01,0.3,10,1,0,211.363,77.5097
368,50,0.01,0.5,50,1,1000,10,2,0.01,0.3,10,0,0,70.5782,89.7317
369,50,0.01,0.5,50,1,1000,10,2,0.01,0.5,1,1,0,4.85227,95.5738
370,50,0.01,0.5,50,1,1000,10,2,0.01,0.5,1,0,0,2.21315,73.5117
371,50,0.01,0.5,50,1,1000,10,2,0.01,0.5,10,1,0,297.743,164.386
372,50,0.01,0.5,50,1,1000,10,2,0.01,0.5,10,0,0,100.931,127.59
373,50,0.01,0.5,50,1,1000,10,2,0.3,0,1,1,0,1.28464,70.0149
374,50,0.01,0.5,50,1,1000,10,2,0.3,0,1,0,0,1.13112,69.8276
375,50,0.01,0.5,50,1,1000,10,2,0.3,0,10,1,0,1.07544,67.3731
376,50,0.01,0.5,50,1,1000,10,2,0.3,0,10,0,0,1.07152,71.2255
377,50,0.01,0.5,50,1,1000,10,2,0.3,0.3,1,1,0,4.31699,89.1057
378,50,0.01,0.5,50,1,1000,10,2,0.3,0.3,1,0,0,2.22564,78.8303
379,50,0.01,0.5,50,1,1000,10,2,0.3,0.3,10,1,0,184.995,112.876
380,50,0.01,0.5,50,1,1000,10,2,0.3,0.3,10,0,0,67.9663,108.251
381,50,0.01,0.5,50,1,1000,10,2,0.3,0.5,1,1,0,5.77357,107.757
382,50,0.01,0.5,50,1,1000,10,2,0.3,0.5,1,0,0,2.58066,87.3217
383,50,0.01,0.5,50,1,1000,10,2,0.3,0.5,10,1,0,280.156,166.855
384,50,0.01,0.5,50,1,1000,10,2,0.3,0.5,10,0,0,89.327,139.018
385,50,0.01,0.5,50,1,1000,10,2,0.8,0,1,1,0,6.73327,100.882
386,50,0.01,0.5,50,1,1000,10,2,0.8,0,1,0,0,6.51244,98.0775
387,50,0.01,0.5,50,1,1000,10,2,0.8,0,10,1,0,6.25589,99.7052
388,50,0.01,0.5,50,1,1000,10,2,0.8,0,10,0,0,6.25129,101.638
389,50,0.01,0.5,50,1,1000,10,2,0.8,0.3,1,1,0,8.69197,110.248
390,50,0.01,0.5,50,1,1000,10,2,0.8,0.3,1,0,0,6.42145,103.724
391,50,0.01,0.5,50,1,1000,10,2,0.8,0.3,10,1,0,180.705,137.642
392,50,0.01,0.5,50,1,1000,10,2,0.8,0.3,10,0,0,70.7397,131.706
393,50,0.01,0.5,50,1,1000,10,2,0.8,0.5,1,1,0,9.07227,104.605
394,50,0.01,0.5,50,1,1000,10,2,0.8,0.5,1,0,0,7.27072,108.834
395,50,0.01,0.5,50,1,1000,10,2,0.8,0.5,10,1,0,266.369,170.508
396,50,0.01,0.5,50,1,1000,10,2,0.8,0.5,10,0,0,108.173,137.988
397,50,0.01,0.5,50,1,1000,10,5,0.01,0,1,1,0,0.00122483,7.66509
398,50,0.01,0.5,50,1,1000,10,5,0.01,0,1,0,0,0.00117091,8.45617
399,50,0.01,0.5,50,1,1000,10,5,0.01,0,10,1,0,0.00106038,7.47894
400,50,0.01,0.5,50,1,1000,10,5,0.01,0,10,0,0,0.00129921,7.05051
401,50,0.01,0.5,50,1,1000,10,5,0.01,0.3,1,1,0,1.80962,58.728
402,50,0.01,0.5,50,1,1000,10,5,0.01,0.3,1,0,0,0.547916,12.3718
403,50,0.01,0.5,50,1,1000,10,5,0.01,0.3,10,1,0,94.811,76.3383
404,50,0.01,0.5,50,1,1000,10,5,0.01,0.3,10,0,0,46.4523,67.8031
405,50,0.01,0.5,50,1,1000,10,5,0.01,0.5,1,1,0,3.34798,80.3899
406,50,0.01,0.5,50,1,1000,10,5,0.01,0.5,1,0,0,1.31258,59.2585
407,50,0.01,0.5,50,1,1000,10,5,0.01,0.5,10,1,0,65.0999,99.7601
408,50,0.01,0.5,50,1,1000,10,5,0.01,0.5,10,0,0,23.0464,96.0427
409,50,0.01,0.5,50,1,1000,10,5,0.3,0,1,1,0,0.961151,57.6794
410,50,0.01,0.5,50,1,1000,10,5,0.3,0,1,0,0,1.54047,65.7588
411,50,0.01,0.5,50,1,1000,10,5,0.3,0,10,1,0,1.0998,56.5871
412,50,0.01,0.5,50,1,1000,10,5,0.3,0,10,0,0,1.42817,60.4304
413,50,0.01,0.5,50,1,1000,10,5,0.3,0.3,1,1,0,2.85245,76.7251
414,50,0.01,0.5,50,1,1000,10,5,0.3,0.3,1,0,0,1.91925,73.5767
415,50,0.01,0.5,50,1,1000,10,5,0.3,0.3,10,1,0,83.9462,97.5783
416,50,0.01,0.5,50,1,1000,10,5,0.3,0.3,10,0,0,23.8976,96.0101
417,50,0.01,0.5,50,1,1000,10,5,0.3,0.5,1,1,0,3.83812,89.0251
418,50,0.01,0.5,50,1,1000,10,5,0.3,0.5,1,0,0,2.13284,71.4571
419,50,0.01,0.5,50,1,1000,10,5,0.3,0.5,10,1,0,123.387,110.363
420,50,0.01,0.5,50,1,1000,10,5,0.3,0.5,10,0,0,21.4535,108.025
421,50,0.01,0.5,50,1,1000,10,5,0.8,0,1,1,0,3.96118,91.6104
422,50,0.01,0.5,50,1,1000,10,5,0.8,0,1,0,0,3.9593,87.7777
423,50,0.01,0.5,50,1,1000,10,5,0.8,0,10,1,0,4.13916,86.8366
424,50,0.01,0.5,50,1,1000,10,5,0.8,0,10,0,0,4.15006,87.634
425,50,0.01,0.5,50,1,1000,10,5,0.8,0.3,1,1,0,4.98529,96.0618
426,50,0.01,0.5,50,1,1000,10,5,0.8,0.3,1,0,0,4.55512,103.076
427,50,0.01,0.5,50,1,1000,10,5,0.8,0.3,10,1,0,37.02,111.286
428,50,0.01,0.5,50,1,1000,10,5,0.8,0.3,10,0,0,21.9907,100.497
429,50,0.01,0.5,50,1,1000,10,5,0.8,0.5,1,1,0,5.35751,92.0833
430,50,0.01,0.5,50,1,1000,10,5,0.8,0.5,1,0,0,4.57168,92.093
431,50,0.01,0.5,50,1,1000,10,5,0.8,0.5,10,1,0,13.3226,107.663
432,50,0.01,0.5,50,1,1000,10,5,0.8,0.5,10,0,0,11.3114,107.62
433,50,0.01,0.5,50,500,100,3,2,0.01,0,1,1,0,0.000107415,0.747873
434,50,0.01,0.5,50,500,100,3,2,0.01,0,1,0,0,0.000118148,0.702225
435,50,0.01,0.5,50,500,100,3,2,0.01,0,10,1,0,7.44952e-05,0.680796
436,50,0.01,0.5,50,500,100,3,2,0.01,0,10,0,0,0.000130193,0.686656
437,50,0.01,0.5,50,500,100,3,2,0.01,0.3,1,1,0,0.319744,0.469117
438,50,0.01,0.5,50,500,100,3,2,0.01,0.3,1,0,0,0.115625,0.41747
439,50,0.01,0.5,50,500,100,3,2,0.01,0.3,10,1,0,31.9903,0.463677
440,50,0.01,0.5,50,500,100,3,2,0.01,0.3,10,0,0,9.63813,0.491556
441,50,0.01,0.5,50,500,100,3,2,0.01,0.5,1,1,0,0.428348,0.388201
442,50,0.01,0.5,50,500,100,3,2,0.01,0.5,1,0,0,0.117032,0.382702
443,50,0.01,0.5,50,500,100,3,2,0.01,0.5,10,1,0,1.11768,6.18225
444,50,0.01,0.5,50,500,100,3,2,0.01,0.5,10,0,0,16.1788,0.39599
445,50,0.01,0.5,50,500,100,3,2,0.3,0,1,1,0,0.104838,2.87596
446,50,0.01,0.5,50,500,100,3,2,0.3,0,1,0,0,0.088791,2.43995
447,50,0.01,0.5,50,500,100,3,2,0.3,0,10,1,0,0.084388,2.6301
448,50,0.01,0.5,50,500,100,3,2,0.3,0,10,0,0,0.110103,2.48041
449,50,0.01,0.5,50,500,100,3,2,0.3,0.3,1,1,0,0.290284,3.8672
450,50,0.01,0.5,50,500,100,3,2,0.3,0.3,1,0,0,0.189294,3.48933
451,50,0.01,0.5,50,500,100,3,2,0.3,0.3,10,1,0,29.8883,4.36646
452,50,0.01,0.5,50,500,100,3,2,0.3,0.3,10,0,0,11.1038,4.08222
453,50,0.01,0.5,50,500,100,3,2,0.3,0.5,1,1,0,0.670396,5.68921
454,50,0.01,0.5,50,500,100,3,2,0.3,0.5,1,0,0,0.194092,3.56425
455,50,0.01,0.5,50,500,100,3,2,0.3,0.5,10,1,0,1.03538,5.6196
456,50,0.01,0.5,50,500,100,3,2,0.3,0.5,10,0,0,1.20997,6.04153
457,50,0.01,0.5,50,500,100,3,2,0.8,0,1,1,0,0.913391,5.63614
458,50,0.01,0.5,50,500,100,3,2,0.8,0,1,0,0,0.545808,5.29166
459,50,0.01,0.5,50,500,100,3,2,0.8,0,10,1,0,0.530403,5.41995
460,50,0.01,0.5,50,500,100,3,2,0.8,0,10,0,0,0.75216,5.26343
461,50,0.01,0.5,50,500,100,3,2,0.8,0.3,1,1,0,0.606977,5.75275
462,50,0.01,0.5,50,500,100,3,2,0.8,0.3,1,0,0,0.856947,5.28246
463,50,0.01,0.5,50,500,100,3,2,0.8,0.3,10,1,0,0.898502,5.6658
464,50,0.01,0.5,50,500,100,3,2,0.8,0.3,10,0,0,1.03508,6.30034
465,50,0.01,0.5,50,500,100,3,2,0.8,0.5,1,1,0,0.710146,5.48536
466,50,0.01,0.5,50,500,100,3,2,0.8,0.5,1,0,0,1.01279,5.79395
467,50,0.01,0.5,50,500,100,3,2,0.8,0.5,10,1,0,1.23692,5.24678
468,50,0.01,0.5,50,500,100,3,2,0.8,0.5,10,0,0,1.19645,6.70454
469,50,0.01,0.5,50,500,100,10,2,0.01,0,1,1,0,0.000922438,1.063
470,50,0.01,0.5,50,500,100,10,2,0.01,0,1,0,0,0.000849673,1.11479
471,50,0.01,0.5,50,500,100,10,2,0.01,0,10,1,0,0.000839321,0.967792
472,50,0.01,0.5,50,500,100,10,2,0.01,0,10,0,0,0.000905499,1.0499
473,50,0.01,0.5,50,500,100,10,2,0.01,0.3,1,1,0,3.16084,12.5818
474,50,0.01,0.5,50,500,100,10,2,0.01,0.3,1,0,0,1.25227,11.2502
475,50,0.01,0.5,50,500,100,10,2,0.01,0.3,10,1,0,164.283,20.4211
476,50,0.01,0.5,50,500,100,10,2,0.01,0.3,10,0,0,60.2497,18.7409
477,50,0.01,0.5,50,500,100,10,2,0.01,0.5,1,1,0,3.88997,13.6546
478,50,0.01,0.5,50,500,100,10,2,0.01,0.5,1,0,0,1.34366,11.25
479,50,0.01,0.5,50,500,100,10,2,0.01,0.5,10,1,0,258.113,22.6973
480,50,0.01,0.5,50,500,100,10,2,0.01,0.5,10,0,0,66.3078,19.4903
481,50,0.01,0.5,50,500,100,10,2,0.3,0,1,1,0,0.753347,11.2521
482,50,0.01,0.5,50,500,100,10,2,0.3,0,1,0,0,0.938096,11.5549
483,50,0.01,0.5,50,500,100,10,2,0.3,0,10,1,0,0.810415,12.6945
484,50,0.01,0.5,50,500,100,10,2,0.3,0,10,0,0,0.852663,12.0894
485,50,0.01,0.5,50,500,100,10,2,0.3,0.3,1,1,0,3.47081,13.3745
486,50,0.01,0.5,50,500,100,10,2,0.3,0.3,1,0,0,1.92804,12.5425
487,50,0.01,0.5,50,500,100,10,2,0.3,0.3,10,1,0,171.68,21.9164
488,50,0.01,0.5,50,500,100,10,2,0.3,0.3,10,0,0,48.8728,17.8345
489,50,0.01,0.5,50,500,100,10,2,0.3,0.5,1,1,0,3.68705,14.7911
490,50,0.01,0.5,50,500,100,10,2,0.3,0.5,1,0,0,1.83645,13.7549
491,50,0.01,0.5,50,500,100,10,2,0.3,0.5,10,1,0,192.642,23.181
492,50,0.01,0.5,50,500,100,10,2,0.3,0.5,10,0,0,87.2757,20.5276
493,50,0.01,0.5,50,500,100,10,2,0.8,0,1,1,0,5.99811,14.3681
494,50,0.01,0.5,50,500,100,10,2,0.8,0,1,0,0,5.2696,14.5702
495,50,0.01,0.5,50,500,100,10,2,0.8,0,10,1,0,5.20625,13.4293
496,50,0.01,0.5,50,500,100,10,2,0.8,0,10,0,0,5.05833,13.6081
497,50,0.01,0.5,50,500,100,10,2,0.8,0.3,1,1,0,7.30996,14.4843
498,50,0.01,0.5,50,500,100,10,2,0.8,0.3,1,0,0,5.97068,14.201
499,50,0.01,0.5,50,500,100,10,2,0.8,0.3,10,1,0,187.23,21.1626
500,50,0.01,0.5,50,500,100,10,2,0.8,0.3,10,0,0,57.7499,21.2964
501,50,0.01,0.5,50,500,100,10,2,0.8,0.5,1,1,0,8.80769,17.3199
502,50,0.01,0.5,50,500,100,10,2,0.8,0.5,1,0,0,6.37589,17.3141
503,50,0.01,0.5,50,500,100,10,2,0.8,0.5,10,1,0,301.501,25.4555
504,50,0.01,0.5,50,500,100,10,2,0.8,0.5,10,0,0,88.2984,20.2758
505,50,0.01,0.5,50,500,100,10,5,0.01,0,1,1,0,0.00065593,1.20319
506,50,0.01,0.5,50,500,100,10,5,0.01,0,1,0,0,0.000645091,1.0795
507,50,0.01,0.5,50,500,100,10,5,0.01,0,10,1,0,0.000748927,1.0932
508,50,0.01,0.5,50,500,100,10,5,0.01,0,10,0,0,0.000615284,1.04905
509,50,0.01,0.5,50,500,100,10,5,0.01,0.3,1,1,0,1.92584,14.9522
510,50,0.01,0.5,50,500,100,10,5,0.01,0.3,1,0,0,0.610338,11.4652
511,50,0.01,0.5,50,500,100,10,5,0.01,0.3,10,1,0,37.8085,18.6731
512,50,0.01,0.5,50,500,100,10,5,0.01,0.3,10,0,0,6.7552,19.2705
513,50,0.01,0.5,50,500,100,10,5,0.01,0.5,1,1,0,2.60395,14.2734
514,50,0.01,0.5,50,500,100,10,5,0.01,0.5,1,0,0,0.856847,13.6543
515,50,0.01,0.5,50,500,100,10,5,0.01,0.5,10,1,0,13.1196,18.4466
516,50,0.01,0.5,50,500,100,10,5,0.01,0.5,10,0,0,6.64813,17.9023
517,50,0.01,0.5,50,500,100,10,5,0.3,0,1,1,0,0.58128,12.9782
518,50,0.01,0.5,50,500,100,10,5,0.3,0,1,0,0,0.628688,12.2158
519,50,0.01,0.5,50,500,100,10,5,0.3,0,10,1,0,0.888008,11.4629
520,50,0.01,0.5,50,500,100,10,5,0.3,0,10,0,0,0.746911,13.7913
521,50,0.01,0.5,50,500,100,10,5,0.3,0.3,1,1,0,2.06525,14.4423
522,50,0.01,0.5,50,500,100,10,5,0.3,0.3,1,0,0,1.48726,12.8858
523,50,0.01,0.5,50,500,100,10,5,0.3,0.3,10,1,0,29.8894,17.8175
524,50,0.01,0.5,50,500,100,10,5,0.3,0.3,10,0,0,14.0232,16.8402
525,50,0.01,0.5,50,500,100,10,5,0.3,0.5,1,1,0,2.98505,15.2695
526,50,0.01,0.5,50,500,100,10,5,0.3,0.5,1,0,0,1.91028,13.5696
527,50,0.01,0.5,50,500,100,10,5,0.3,0.5,10,1,0,46.0856,18.2725
528,50,0.01,0.5,50,500,100,10,5,0.3,0.5,10,0,0,5.19808,21.0447
529,50,0.01,0.5,50,500,100,10,5,0.8,0,1,1,0,3.62778,16.4781
530,50,0.01,0.5,50,500,100,10,5,0.8,0,1,0,0,3.34325,16.1159
531,50,0.01,0.5,50,500,100,10,5,0.8,0,10,1,0,2.92668,15.7513
532,50,0.01,0.5,50,500,100,10,5,0.8,0,10,0,0,3.14681,15.9381
533,50,0.01,0.5,50,500,100,10,5,0.8,0.3,1,1,0,4.0773,16.0241
534,50,0.01,0.5,50,500,100,10,5,0.8,0.3,1,0,0,3.25727,16.3714
535,50,0.01,0.5,50,500,100,10,5,0.8,0.3,10,1,0,19.8711,17.4317
536,50,0.01,0.5,50,500,100,10,5,0.8,0.3,10,0,0,15.3044,18.486
537,50,0.01,0.5,50,500,100,10,5,0.8,0.5,1,1,0,4.19672,15.9843
538,50,0.01,0.5,50,500,100,10,5,0.8,0.5,1,0,0,3.81156,15.1579
539,50,0.01,0.5,50,500,100,10,5,0.8,0.5,10,1,0,7.03808,18.1654
540,50,0.01,0.5,50,500,100,10,5,0.8,0.5,10,0,0,11.6459,18.2145
541,50,0.01,0.5,50,500,1000,3,2,0.01,0,1,1,0,0.000137142,5.49427
542,50,0.01,0.5,50,500,1000,3,2,0.01,0,1,0,0,0.000475784,5.20258
543,50,0.01,0.5,50,500,1000,3,2,0.01,0,10,1,0,0.000184256,5.14354
544,50,0.01,0.5,50,500,1000,3,2,0.01,0,10,0,0,0.000199381,5.31624
545,50,0.01,0.5,50,500,1000,3,2,0.01,0.3,1,1,0,0.267946,4.02353
546,50,0.01,0.5,50,500,1000,3,2,0.01,0.3,1,0,0,0.0971324,4.03557
547,50,0.01,0.5,50,500,1000,3,2,0.01,0.3,10,1,0,29.266,3.9921
548,50,0.01,0.5,50,500,1000,3,2,0.01,0.3,10,0,0,6.84227,3.74494
549,50,0.01,0.5,50,500,1000,3,2,0.01,0.5,1,1,0,0.519203,3.54186
550,50,0.01,0.5,50,500,1000,3,2,0.01,0.5,1,0,0,0.146412,3.53651
551,50,0.01,0.5,50,500,1000,3,2,0.01,0.5,10,1,0,32.9959,4.13608
552,50,0.01,0.5,50,500,1000,3,2,0.01,0.5,10,0,0,0.958067,3.42271
553,50,0.01,0.5,50,500,1000,3,2,0.3,0,1,1,0,0.0972739,3.36465
554,50,0.01,0.5,50,500,1000,3,2,0.3,0,1,0,0,0.141569,3.34285
555,50,0.01,0.5,50,500,1000,3,2,0.3,0,10,1,0,0.0918293,3.24469
556,50,0.01,0.5,50,500,1000,3,2,0.3,0,10,0,0,0.0914141,3.3657
557,50,0.01,0.5,50,500,1000,3,2,0.3,0.3,1,1,0,0.423537,3.37965
558,50,0.01,0.5,50,500,1000,3,2,0.3,0.3,1,0,0,0.201619,3.3614
559,50,0.01,0.5,50,500,1000,3,2,0.3,0.3,10,1,0,6.69392,3.16219
560,50,0.01,0.5,50,500,1000,3,2,0.3,0.3,10,0,0,1.03209,3.01362
561,50,0.01,0.5,50,500,1000,3,2,0.3,0.5,1,1,0,0.694484,3.23243
562,50,0.01,0.5,50,500,1000,3,2,0.3,0.5,1,0,0,0.276303,3.385
563,50,0.01,0.5,50,500,1000,3,2,0.3,0.5,10,1,0,1.47776,2.98828
564,50,0.01,0.5,50,500,1000,3,2,0.3,0.5,10,0,0,1.07175,3.12848
565,50,0.01,0.5,50,500,1000,3,2,0.8,0,1,1,0,0.778354,3.06535
566,50,0.01,0.5,50,500,1000,3,2,0.8,0,1,0,0,0.669795,3.55633
567,50,0.01,0.5,50,500,1000,3,2,0.8,0,10,1,0,0.688839,4.90055
568,50,0.01,0.5,50,500,1000,3,2,0.8,0,10,0,0,0.631115,3.84575
569,50,0.01,0.5,50,500,1000,3,2,0.8,0.3,1,1,0,0.939299,3.18862
570,50,0.01,0.5,50,500,1000,3,2,0.8,0.3,1,0,0,0.76655,3.33066
571,50,0.01,0.5,50,500,1000,3,2,0.8,0.3,10,1,0,0.973052,3.10989
572,50,0.01,0.5,50,500,1000,3,2,0.8,0.3,10,0,0,1.06355,2.9947
573,50,0.01,0.5,50,500,1000,3,2,0.8,0.5,1,1,0,1.02976,3.16523
574,50,0.01,0.5,50,500,1000,3,2,0.8,0.5,1,0,0,0.816886,3.34298
575,50,0.01,0.5,50,500,1000,3,2,0.8,0.5,10,1,0,0.970413,3.01985
576,50,0.01,0.5,50,500,1000,3,2,0.8,0.5,10,0,0,0.965478,3.14772
577,50,0.01,0.5,50,500,1000,10,2,0.01,0,1,1,0,0.002026,9.7257
578,50,0.01,0.5,50,500,1000,10,2,0.01,0,1,0,0,0.00116033,10.3834
579,50,0.01,0.5,50,500,1000,10,2,0.01,0,10,1,0,0.00122597,9.09255
580,50,0.01,0.5,50,500,1000,10,2,0.01,0,10,0,0,0.00128597,9.84758
581,50,0.01,0.5,50,500,1000,10,2,0.01,0.3,1,1,0,2.55247,81.538
582,50,0.01,0.5,50,500,1000,10,2,0.01,0.3,1,0,0,0.911654,39.1432
583,50,0.01,0.5,50,500,1000,10,2,0.01,0.3,10,1,0,187.053,102.403
584,50,0.01,0.5,50,500,1000,10,2,0.01,0.3,10,0,0,62.7807,100.992
585,50,0.01,0.5,50,500,1000,10,2,0.01,0.5,1,1,0,2.29001,90.2799
586,50,0.01,0.5,50,500,1000,10,2,0.01,0.5,1,0,0,1.39668,74.9488
587,50,0.01,0.5,50,500,1000,10,2,0.01,0.5,10,1,0,197.55,159.047
588,50,0.01,0.5,50,500,1000,10,2,0.01,0.5,10,0,0,101.295,132.829
589,50,0.01,0.5,50,500,1000,10,2,0.3,0,1,1,0,1.1795,65.9055
590,50,0.01,0.5,50,500,1000,10,2,0.3,0,1,0,0,0.743608,73.0803
591,50,0.01,0.5,50,500,1000,10,2,0.3,0,10,1,0,1.16616,68.2812
592,50,0.01,0.5,50,500,1000,10,2,0.3,0,10,0,0,0.783048,73.8331
593,50,0.01,0.5,50,500,1000,10,2,0.3,0.3,1,1,0,3.01856,91.6935
594,50,0.01,0.5,50,500,1000,10,2,0.3,0.3,1,0,0,1.80583,78.8995
595,50,0.01,0.5,50,500,1000,10,2,0.3,0.3,10,1,0,212.38,102.809
596,50,0.01,0.5,50,500,1000,10,2,0.3,0.3,10,0,0,65.1019,102.917
597,50,0.01,0.5,50,500,1000,10,2,0.3,0.5,1,1,0,5.51771,100.973
598,50,0.01,0.5,50,500,1000,10,2,0.3,0.5,1,0,0,2.0832,89.223
599,50,0.01,0.5,50,500,1000,10,2,0.3,0.5,10,1,0,255.621,160.431
