iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression_inlier,r2_orthogonal_inlier,mse_regression_inlier,mse_orthogonal_inlier,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
553,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,1,0,1,0,-13948.6,0.964018,22497.7,1.4003,-13948.6,0.964018,22497.7,1.4003,359.541
553,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,1,0,2,0,-90.0601,0.973927,146.861,1.01466,-90.0601,0.973927,146.861,1.01466,365.42
553,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,1,0,3,0,0.359049,0.976439,1.03372,0.91693,0.359049,0.976439,1.03372,0.91693,12.898
554,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,1,1,1,0,-323.78,0.958276,480.501,1.60278,-323.78,0.958276,480.501,1.60278,327.093
554,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,1,1,2,0,-61.4149,0.971751,92.3406,1.08515,-61.4149,0.971751,92.3406,1.08515,321.823
554,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,1,1,3,0,0.287861,0.975605,1.05358,0.937092,0.287861,0.975605,1.05358,0.937092,12.8652
555,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,0,0,1,0,-162.46,0.971982,212.966,1.06089,-162.46,0.971982,212.966,1.06089,318.391
555,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,0,0,2,0,-23.3298,0.973007,31.6984,1.02207,-23.3298,0.973007,31.6984,1.02207,389.607
555,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,0,0,3,0,0.326578,0.979416,0.877375,0.779416,0.326578,0.979416,0.877375,0.779416,12.5108
556,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,0,1,1,0,-9.16893,0.973788,17.8233,1.05397,-9.16893,0.973788,17.8233,1.05397,352.889
556,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,0,1,2,0,-58.1949,0.969672,103.752,1.21947,-58.1949,0.969672,103.752,1.21947,318.145
556,100,0.1,0.2,100,1,500,32,3,0.5,0,2.5,0,1,3,0,0.401402,0.977419,1.04918,0.907976,0.401402,0.977419,1.04918,0.907976,9.01778
557,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,1,0,1,0,-18.0681,0.945222,28.1489,2.08315,-4.52271,0.978099,27.4777,2.03348,334.614
557,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,1,0,2,0,-6.95125,0.976904,11.7379,0.878313,-1.41608,0.990312,12.021,0.899496,309.339
557,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,1,0,3,0,0.282537,0.975605,1.05914,0.927733,0.778565,0.989606,1.10173,0.965033,16.9551
558,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,1,1,1,0,-153.879,0.951059,278.127,1.91819,-46.3947,0.980498,278.898,1.92351,305.393
558,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,1,1,2,0,-824.677,0.96921,1482.73,1.20679,-307.679,0.985011,1816.45,1.4784,296.332
558,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,1,1,3,0,0.337533,0.973733,1.18964,1.02949,0.804806,0.989922,1.14864,0.994007,14.2694
559,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,0,0,1,0,-57.426,0.967421,94.4084,1.24425,-30.6509,0.976107,99.4307,1.31044,316.915
559,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,0,0,2,0,-29726.9,0.974108,48036.2,0.988878,-15111.7,0.98218,47476.2,0.977349,342.839
559,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,0,0,3,0,0.329568,0.976026,1.08333,0.915603,0.662783,0.983675,1.05936,0.895348,13.3349
560,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,0,1,1,0,-51.4221,0.952915,71.3522,1.79744,-24.9121,0.967475,70.8518,1.78484,326.043
560,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,0,1,2,0,-1684.22,0.963661,2293.78,1.38725,-858.301,0.974105,2349.6,1.42101,298.863
560,100,0.1,0.2,100,1,500,32,3,0.5,0.3,2.5,0,1,3,0,0.221506,0.975892,1.05962,0.920315,0.603442,0.982838,1.08431,0.941766,16.654
561,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,1,0,1,0,-634.164,0.963142,1095.98,1.43721,-95.0643,0.989256,1046.58,1.37243,419.076
561,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,1,0,2,0,-263.722,0.97734,456.779,0.883565,-43.8291,0.992604,488.395,0.94472,293.861
561,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,1,0,3,0,0.45532,0.979893,0.939849,0.784015,0.914064,0.993886,0.936236,0.781001,10.2963
562,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,1,1,1,0,-560.279,0.970536,859.315,1.14307,-170.942,0.980742,1990.41,2.64766,275.715
562,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,1,1,2,0,-220.32,0.968037,338.839,1.24,-46.4328,0.985385,549.086,2.00941,275.586
562,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,1,1,3,0,0.419591,0.980591,0.888603,0.752974,0.920865,0.994354,0.916072,0.776251,10.8099
563,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,0,0,1,0,-17.3893,0.976486,30.568,0.911503,-6.40107,0.986838,33.0103,0.984331,293.033
563,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,0,0,2,0,-224.534,0.972414,374.898,1.06938,-93.8982,0.983856,423.266,1.20735,289.233
563,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,0,0,3,0,0.409451,0.978391,0.981651,0.837676,0.788319,0.989227,0.944142,0.805669,15.6846
564,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,0,1,1,0,-19.2153,0.969649,32.6474,1.15545,-5.31405,0.983604,33.436,1.18335,320.78
564,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,0,1,2,0,-261.977,0.969918,424.704,1.14519,-82.6468,0.983451,442.951,1.19439,322.692
564,100,0.1,0.2,100,1,500,32,3,0.5,0.5,2.5,0,1,3,0,0.420608,0.979662,0.935711,0.774237,0.796494,0.987645,1.07766,0.891691,12.4388
565,100,0.1,0.2,100,1,500,32,7,0,0,2.5,1,0,1,0,-601.172,0.965362,524.552,1.05421,-601.172,0.965362,524.552,1.05421,285.098
565,100,0.1,0.2,100,1,500,32,7,0,0,2.5,1,0,2,0,-21.1392,0.966392,19.2855,1.02287,-21.1392,0.966392,19.2855,1.02287,322.391
565,100,0.1,0.2,100,1,500,32,7,0,0,2.5,1,0,3,0,1,1,2.31902e-21,-1.61631e-16,1,1,2.31902e-21,-1.61631e-16,8.75555
566,100,0.1,0.2,100,1,500,32,7,0,0,2.5,1,1,1,0,-64.8248,0.961142,62.2577,1.19759,-64.8248,0.961142,62.2577,1.19759,302.112
566,100,0.1,0.2,100,1,500,32,7,0,0,2.5,1,1,2,0,-166.998,0.971692,158.894,0.872418,-166.998,0.971692,158.894,0.872418,292.498
566,100,0.1,0.2,100,1,500,32,7,0,0,2.5,1,1,3,0,1,1,3.93293e-21,2.5468e-15,1,1,3.93293e-21,2.5468e-15,9.55073
567,100,0.1,0.2,100,1,500,32,7,0,0,2.5,0,0,1,0,-12.7422,0.96191,12.1298,1.16441,-12.7422,0.96191,12.1298,1.16441,549.019
567,100,0.1,0.2,100,1,500,32,7,0,0,2.5,0,0,2,0,-42.2567,0.969741,38.1814,0.925026,-42.2567,0.969741,38.1814,0.925026,363.035
567,100,0.1,0.2,100,1,500,32,7,0,0,2.5,0,0,3,0,1,1,2.84772e-21,-5.78732e-16,1,1,2.84772e-21,-5.78732e-16,8.69018
568,100,0.1,0.2,100,1,500,32,7,0,0,2.5,0,1,1,0,-974.849,0.968366,937.777,0.981327,-974.849,0.968366,937.777,0.981327,312.314
568,100,0.1,0.2,100,1,500,32,7,0,0,2.5,0,1,2,0,-378.271,0.964872,364.474,1.08974,-378.271,0.964872,364.474,1.08974,299.841
568,100,0.1,0.2,100,1,500,32,7,0,0,2.5,0,1,3,0,1,1,5.0969e-21,-1.22353e-15,1,1,5.0969e-21,-1.22353e-15,6.67137
569,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,1,0,1,0,-963.416,0.966204,825.301,1.0454,-135.016,0.989212,814.225,1.03137,311.996
569,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,1,0,2,0,-36.9798,0.963234,32.5013,1.13727,-4.6916,0.98753,34.0713,1.1922,359.206
569,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,1,0,3,0,-0.0747198,0.974681,0.919693,0.783199,0.8463,0.991804,0.920084,0.783531,12.8768
570,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,1,1,1,0,-107.027,0.969296,96.3464,0.935164,-18.7012,0.98885,104.169,1.01109,306.094
570,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,1,1,2,0,-238.146,0.965513,213.289,1.05038,-40.299,0.988141,218.367,1.07539,315.368
570,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,1,1,3,0,-0.131692,0.97051,1.00933,0.898209,0.817469,0.990529,0.965126,0.858874,15.3105
571,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,0,0,1,0,-31.0474,0.968775,32.1312,0.964902,-10.607,0.981229,32.4109,0.9733,302.163
571,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,0,0,2,0,-173.692,0.965021,175.149,1.08089,-63.666,0.978509,180.571,1.11435,318.22
571,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,0,0,3,0,-0.160127,0.96743,1.16316,1.00647,0.617206,0.982162,1.0689,0.924903,10.6443
572,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,0,1,1,0,-11.7097,0.970624,12.7954,0.907766,-4.39992,0.977234,15.9212,1.12953,322.256
572,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,0,1,2,0,-137.299,0.967531,139.232,1.00337,-70.2938,0.969468,210.204,1.51483,273.563
572,100,0.1,0.2,100,1,500,32,7,0,0.3,2.5,0,1,3,0,-0.104938,0.970208,1.11239,0.920649,0.587219,0.979698,1.21705,1.00727,13.2078
573,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,1,0,1,0,-237.879,0.967733,197.671,0.993769,-25.0498,0.990719,241.179,1.2125,337.55
573,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,1,0,2,0,-1929.47,0.970072,1597.45,0.921757,-187.071,0.992309,1741.23,1.00472,376.707
573,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,1,0,3,0,-0.186984,0.972536,0.982222,0.845862,0.893007,0.99347,0.99058,0.853059,12.2692
574,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,1,1,1,0,-227.172,0.966382,207.209,1.03652,-21.9388,0.990558,240.584,1.20347,370.726
574,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,1,1,2,0,-69.3999,0.968396,63.9318,0.974401,-6.64421,0.990413,80.1731,1.22194,324.652
574,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,1,1,3,0,-0.124191,0.972481,1.0209,0.848456,0.889968,0.992476,1.15403,0.959092,11.5829
575,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,0,0,1,0,-19.47,0.960118,20.3134,1.23066,-4.95233,0.982381,19.6304,1.18928,304.239
575,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,0,0,2,0,-302.645,0.967466,301.322,1.00392,-86.6886,0.985726,289.191,0.963499,305.045
575,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,0,0,3,0,-0.0482789,0.971372,1.04026,0.883391,0.698144,0.987476,0.9955,0.845381,9.9487
576,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,0,1,1,0,-2733.93,0.96643,2482.15,1.04954,-624.412,0.983331,2549.77,1.07813,305.336
576,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,0,1,2,0,-62.9139,0.964288,58.0065,1.11651,-15.2769,0.980252,66.3599,1.27729,289.747
576,100,0.1,0.2,100,1,500,32,7,0,0.5,2.5,0,1,3,0,-0.0766671,0.974438,0.977153,0.799181,0.752888,0.987261,1.00746,0.823969,12.1998
577,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,1,0,1,0,-22125.1,0.969942,22697.3,0.939072,-22125.1,0.969942,22697.3,0.939072,305.585
577,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,1,0,2,0,-16.3272,0.969016,17.7745,0.967996,-16.3272,0.969016,17.7745,0.967996,282.229
577,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,1,0,3,0,0.168537,0.980641,0.852928,0.604813,0.168537,0.980641,0.852928,0.604813,11.1639
578,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,1,1,1,0,-389.118,0.96334,331.922,1.16157,-389.118,0.96334,331.922,1.16157,323.53
578,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,1,1,2,0,-15.1294,0.968148,13.7233,1.00921,-15.1294,0.968148,13.7233,1.00921,344.111
578,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,1,1,3,0,0.128946,0.981262,0.741115,0.593708,0.128946,0.981262,0.741115,0.593708,14.9855
579,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,0,0,1,0,-234.235,0.971018,211.76,0.91677,-234.235,0.971018,211.76,0.91677,323.894
579,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,0,0,2,0,-4209.31,0.970804,3790.16,0.923557,-4209.31,0.970804,3790.16,0.923557,340.468
579,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,0,0,3,0,0.137997,0.981508,0.775983,0.584946,0.137997,0.981508,0.775983,0.584946,9.35496
580,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,0,1,1,0,-229.78,0.966485,185.453,1.04348,-229.78,0.966485,185.453,1.04348,321.872
580,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,0,1,2,0,-31.4601,0.958574,26.0846,1.28976,-31.4601,0.958574,26.0846,1.28976,359.799
580,100,0.1,0.2,100,1,500,32,7,0.1,0,2.5,0,1,3,0,0.123994,0.981654,0.703951,0.5712,0.123994,0.981654,0.703951,0.5712,12.7208
581,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,1,0,1,0,-326.905,0.962137,315.657,1.16657,-45.4256,0.985032,351.279,1.29822,362.889
581,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,1,0,2,0,-9.46283,0.946605,10.072,1.64515,-0.287954,0.981647,9.7453,1.59179,351.592
581,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,1,0,3,0,-0.19214,0.969819,1.14761,0.92991,0.852925,0.989603,1.11284,0.901739,13.9477
582,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,1,1,1,0,-22.897,0.954179,21.2585,1.41371,-3.36101,0.983105,22.5097,1.49692,327.381
582,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,1,1,2,0,-71475.2,0.967941,63584.5,0.989101,-100765,0.908683,520113,8.09071,307.131
582,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,1,1,3,0,-0.0540139,0.974012,0.93764,0.80181,0.818717,0.990969,0.935708,0.800157,13.2436
583,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,0,0,1,0,-67.6295,0.968703,63.3839,0.979466,-25.1965,0.979633,69.8412,1.07925,312.945
583,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,0,0,2,0,-114.664,0.966111,106.823,1.06056,-41.4186,0.978811,113.09,1.12278,271.477
583,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,0,0,3,0,-0.107779,0.971827,1.02311,0.881685,0.620847,0.983561,1.01084,0.871114,11.0834
584,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,0,1,1,0,-127.579,0.970014,136.546,0.950661,-85.8772,0.969435,221.245,1.54036,292.107
584,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,0,1,2,0,-7.16018,0.964287,8.66577,1.13222,-3.44971,0.970622,11.3318,1.48055,420.096
584,100,0.1,0.2,100,1,500,32,7,0.1,0.3,2.5,0,1,3,0,-0.0592948,0.970101,1.12493,0.947893,0.570688,0.98172,1.0933,0.921245,20.5042
585,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,1,0,1,0,-23.2792,0.969278,20.5545,0.935942,-1.65482,0.992478,20.9227,0.952708,690.5
585,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,1,0,2,0,-707.158,0.96456,599.518,1.07966,-93.4628,0.989415,744.462,1.34069,389.581
585,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,1,0,3,0,-0.123582,0.972148,0.951212,0.848506,0.875759,0.993104,0.979146,0.873425,11.5681
586,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,1,1,1,0,-166.363,0.965318,148.563,1.08954,-42.3106,0.975715,433.91,3.18222,425.046
586,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,1,1,2,0,-15.737,0.96376,14.857,1.13846,-0.448505,0.991514,14.5119,1.11202,376.19
586,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,1,1,3,0,-0.145255,0.972342,1.01661,0.868879,0.891276,0.992895,1.08926,0.930972,17.4406
587,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,0,0,1,0,-45.6812,0.963188,42.3279,1.14203,-11.4359,0.978635,51.6634,1.39391,333.122
587,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,0,0,2,0,-23.5233,0.969591,22.2363,0.943383,-4.34477,0.985561,22.2041,0.942018,320.747
587,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,0,0,3,0,-0.186889,0.970212,1.0762,0.924107,0.748487,0.986248,1.04488,0.897207,15.1028
588,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,0,1,1,0,-13.1485,0.969608,11.7429,0.953118,-5.85263,0.968368,25.288,2.05252,381.627
588,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,0,1,2,0,-13.3299,0.972138,11.8934,0.873784,-2.68165,0.984617,13.5863,0.998152,309.72
588,100,0.1,0.2,100,1,500,32,7,0.1,0.5,2.5,0,1,3,0,-0.0604893,0.976038,0.880178,0.751488,0.717653,0.98629,1.04194,0.889595,11.0961
589,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,1,0,1,0,-87.6264,0.966358,94.3905,1.10052,-87.6264,0.966358,94.3905,1.10052,276.877
589,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,1,0,2,0,-16.7791,0.967094,18.9354,1.07645,-16.7791,0.967094,18.9354,1.07645,359.534
589,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,1,0,3,0,0.140006,0.974819,0.915927,0.823734,0.140006,0.974819,0.915927,0.823734,12.301
590,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,1,1,1,0,-41.8906,0.966302,52.9715,1.13994,-41.8906,0.966302,52.9715,1.13994,284.097
590,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,1,1,2,0,-481.824,0.970605,596.305,0.994364,-481.824,0.970605,596.305,0.994364,273.699
590,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,1,1,3,0,0.132895,0.972252,1.07091,0.938657,0.132895,0.972252,1.07091,0.938657,11.0137
591,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,0,0,1,0,-42.9018,0.972726,46.9667,0.920993,-42.9018,0.972726,46.9667,0.920993,283.079
591,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,0,0,2,0,-24.4666,0.967047,27.2445,1.11273,-24.4666,0.967047,27.2445,1.11273,294.548
591,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,0,0,3,0,0.145986,0.975926,0.913635,0.812914,0.145986,0.975926,0.913635,0.812914,15.1892
592,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,0,1,1,0,-0.671817,0.972405,1.90467,0.919652,-0.671817,0.972405,1.90467,0.919652,338.462
592,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,0,1,2,0,-19.4048,0.961688,23.2468,1.27684,-19.4048,0.961688,23.2468,1.27684,262.892
592,100,0.1,0.2,100,1,500,32,7,0.3,0,2.5,0,1,3,0,0.2248,0.976896,0.883173,0.769989,0.2248,0.976896,0.883173,0.769989,9.41884
593,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,1,0,1,0,-5.29308,0.973713,7.54313,0.877097,-0.374444,0.990388,7.72046,0.897718,282.291
593,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,1,0,2,0,-414.601,0.969883,498.156,1.00487,-102.647,0.987425,582.204,1.17441,280.666
593,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,1,0,3,0,0.0258711,0.969118,1.16763,1.03041,0.793669,0.989048,1.15899,1.02279,13.5637
594,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,1,1,1,0,-166.327,0.974176,202.419,0.836699,-24.6085,0.991231,204.556,0.845535,359.079
594,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,1,1,2,0,-20935.9,0.966215,25327.8,1.09463,-3051.94,0.98907,24386.3,1.05394,301.442
594,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,1,1,3,0,0.251009,0.976942,0.906071,0.747082,0.880663,0.991849,0.953239,0.785973,10.577
595,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,0,0,1,0,-7.03208,0.967864,9.16975,1.06232,-1.61314,0.98083,8.89741,1.03077,294.124
595,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,0,0,2,0,-136.043,0.968582,156.454,1.0386,-49.6078,0.978726,172.313,1.14387,273.737
595,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,0,0,3,0,0.037709,0.971615,1.09859,0.938336,0.678226,0.982596,1.0956,0.935781,11.755
596,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,0,1,1,0,-2114.58,0.965935,2282.99,1.16206,-1078.87,0.976985,2337.89,1.19001,271.283
596,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,0,1,2,0,-5173.83,0.97203,5584.32,0.954148,-2570.25,0.981604,5566.69,0.951135,305.44
596,100,0.1,0.2,100,1,500,32,7,0.3,0.3,2.5,0,1,3,0,0.123893,0.974984,0.945436,0.853373,0.542397,0.982705,0.9907,0.89423,11.4698
597,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,1,0,1,0,-82738,0.968752,86503.8,1.03183,-7328.57,0.99275,83688.5,0.998253,269.422
597,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,1,0,2,0,-60.9614,0.965154,64.7808,1.15062,-5.46448,0.990479,73.8109,1.31102,281.112
597,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,1,0,3,0,0.127859,0.976611,0.911825,0.772303,0.923634,0.994636,0.871946,0.738526,11.6855
598,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,1,1,1,0,-53.5558,0.968548,61.9914,1.05475,-6.50206,0.991876,66.4171,1.13005,289.368
598,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,1,1,2,0,-158.841,0.957826,181.627,1.41432,-22.972,0.988119,212.228,1.65261,287.129
598,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,1,1,3,0,0.024878,0.972054,1.10802,0.937164,0.88348,0.993728,1.03157,0.872499,11.058
599,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,0,0,1,0,-165.667,0.968891,186.145,1.04182,-66.5118,0.979856,231.202,1.294,269.265
599,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,0,0,2,0,-1029.93,0.966554,1151.42,1.12009,-317.273,0.983494,1089.96,1.06031,281.777
599,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,0,0,3,0,0.0212532,0.971774,1.09313,0.945279,0.687563,0.985596,1.06998,0.925254,12.8012
600,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,0,1,1,0,-223.204,0.957972,230.753,1.43133,-53.5896,0.979308,230.471,1.42958,269.456
600,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,0,1,2,0,-224.999,0.971734,232.6,0.962648,-61.2238,0.984264,262.702,1.08723,274.442
600,100,0.1,0.2,100,1,500,32,7,0.3,0.5,2.5,0,1,3,0,0.0885703,0.975961,0.93805,0.818688,0.763034,0.987362,1.00044,0.873141,14.4892
601,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,1,0,1,0,-11.9952,0.975894,23.3247,0.9216,-11.9952,0.975894,23.3247,0.9216,315.162
601,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,1,0,2,0,-85.125,0.972736,154.583,1.04234,-85.125,0.972736,154.583,1.04234,279.65
601,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,1,0,3,0,0.381042,0.974636,1.11095,0.969668,0.381042,0.974636,1.11095,0.969668,12.4876
602,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,1,1,1,0,-14.6829,0.975326,25.0694,0.955974,-14.6829,0.975326,25.0694,0.955974,269.951
602,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,1,1,2,0,-138324,0.968871,221115,1.20605,-138324,0.968871,221115,1.20605,279.99
602,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,1,1,3,0,0.396772,0.978382,0.964271,0.837553,0.396772,0.978382,0.964271,0.837553,12.1747
603,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,0,0,1,0,-2324.83,0.97098,3653.09,1.13575,-2324.83,0.97098,3653.09,1.13575,293.402
603,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,0,0,2,0,-602.798,0.968522,948.363,1.23195,-602.798,0.968522,948.363,1.23195,279.565
603,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,0,0,3,0,0.359094,0.97707,1.00665,0.897417,0.359094,0.97707,1.00665,0.897417,15.0893
604,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,0,1,1,0,-28116.3,0.972162,47223.4,1.0612,-28116.3,0.972162,47223.4,1.0612,348.769
604,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,0,1,2,0,-6297.54,0.97208,10578.5,1.06433,-6297.54,0.97208,10578.5,1.06433,264.849
604,100,0.1,0.2,100,1,500,32,7,0.5,0,2.5,0,1,3,0,0.383795,0.976891,1.03493,0.880953,0.383795,0.976891,1.03493,0.880953,12.0818
605,100,0.1,0.2,100,1,500,32,7,0.5,0.3,2.5,1,0,1,0,-395.369,0.973116,719.599,1.04209,-84.865,0.989132,674.633,0.976969,273.09
605,100,0.1,0.2,100,1,500,32,7,0.5,0.3,2.5,1,0,2,0,-112.569,0.970296,206.182,1.15141,-24.241,0.987681,198.317,1.10748,302.167
605,100,0.1,0.2,100,1,500,32,7,0.5,0.3,2.5,1,0,3,0,0.389782,0.976843,1.10784,0.897631,0.860239,0.990103,1.09809,0.889731,9.52065
606,100,0.1,0.2,100,1,500,32,7,0.5,0.3,2.5,1,1,1,0,-45.2591,0.972109,79.8313,1.08483,-8.75756,0.989802,74.3622,1.01051,271.903
606,100,0.1,0.2,100,1,500,32,7,0.5,0.3,2.5,1,1,2,0,-989.135,0.966279,1708.72,1.31161,-233.611,0.98615,1787.96,1.37244,267.837
