iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
69,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,1,0,-11.0241,0.882689,3.5404,0.151594,36.8849
69,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,2,0,0.0351906,0.915924,0.28408,0.108646,26.5399
69,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,3,0,-2.43474,0.417737,1.01133,0.752423,2.1878
70,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,1,0,0.291103,0.918589,0.108443,0.0979419,23.4904
70,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,2,0,-10776,0.81358,1648.61,0.224273,33.902
70,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,3,0,-3.42874,0.582056,0.677483,0.502808,2.26313
71,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,1,0,0.360302,0.915405,0.253194,0.114182,33.5619
71,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,2,0,-6.56364,0.937132,2.99371,0.0848566,21.6268
71,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,3,0,0.1271,0.747312,0.345496,0.341065,1.82567
72,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,1,0,0.286234,0.931622,0.1124,0.0872476,23.2261
72,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,2,0,-7.01276,0.923137,1.26181,0.0980736,-793.574
72,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,3,0,0.212585,0.903658,0.123998,0.122929,1.69273
73,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,1,0,-0.161638,0.840386,0.358143,0.291298,30.4179
73,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,2,0,-505.773,0.801804,156.242,0.36171,27.2749
73,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,3,0,0.0976004,0.852209,0.278217,0.26972,1.32792
74,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,1,0,-3970.39,0.828365,1084.32,0.279424,27.8562
74,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,2,0,-339.93,0.843719,93.0853,0.254427,87.3075
74,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,3,0,0.0816724,0.849956,0.250734,0.244273,1.05412
75,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,1,0,-2992.81,0.848234,1842.89,0.273164,37.2159
75,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,2,0,-66.2695,0.834601,41.4089,0.297703,36.5153
75,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,3,0,0.412182,0.855108,0.361841,0.260792,1.39745
76,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,1,0,-0.0449958,0.84587,0.272144,0.266431,32.0083
76,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,2,0,-59.3262,0.772266,15.7105,0.393664,33.0691
76,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,3,0,0.00552373,0.850524,0.258988,0.258386,1.53412
77,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,1,0,-59.9454,0.843655,19.8966,0.276282,42.4885
77,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,2,0,-1.40808,0.858739,0.786156,0.249626,38.5495
77,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,3,0,-0.519445,0.73592,0.496047,0.466662,8.01671
78,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,1,0,0.179544,0.872591,0.596407,0.230601,30.9948
78,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,2,0,-3.58483,0.78067,3.33281,0.396973,37.6098
78,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,3,0,-0.276013,0.511117,0.927562,0.884847,1.5724
79,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,1,0,-9.57378,0.850837,6.65989,0.276068,40.2246
79,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,2,0,-12.103,0.810134,8.25295,0.351399,44.0975
79,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,3,0,0.251464,0.761622,0.471466,0.441184,1.60166
80,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,1,0,-5271.76,0.854817,3482.65,0.256349,32.3707
80,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,2,0,-2.43404,0.759727,2.26818,0.424248,36.5539
80,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,3,0,0.185875,0.709423,0.537729,0.513069,1.59631
81,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,1,0,-0.0557844,0.779901,0.776887,0.405554,43.0301
81,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,2,0,-4279.71,0.811152,3149.91,0.347971,38.4106
81,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,3,0,-0.663424,0.449678,1.22401,1.01402,1.53646
82,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,1,0,0.143618,0.813102,0.352433,0.299002,42.876
82,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,2,0,-15.9144,0.782099,6.96088,0.3486,40.3746
82,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,3,0,-1.24426,0.558549,0.923597,0.706237,1.82714
83,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,1,0,-8.10048,0.706655,3.44844,0.52554,38.7145
83,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,2,0,-70458.3,0.792121,26699.1,0.372424,55.3055
83,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,3,0,-0.145523,0.761061,0.434073,0.428069,1.81218
84,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,1,0,-36.7858,0.786363,26.0941,0.379529,51.5365
84,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,2,0,-25.1343,0.84447,18.0478,0.276302,50.0243
84,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,3,0,-0.122699,0.570195,0.775312,0.763557,1.57376
85,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,1,0,1,1,3.98384e-31,1.1759e-16,14.2784
85,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,2,0,1,1,1.33222e-31,-3.9593e-16,10.4719
85,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,3,0,1,1,1.04767e-16,-3.64292e-19,1.08074
86,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,1,0,1,1,1.43941e-29,-1.04627e-15,12.9924
86,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,2,0,1,1,9.49917e-29,-3.30846e-16,10.4408
86,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,3,0,1,1,2.58384e-19,2.5091e-17,1.35777
87,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,1,0,1,1,2.71214e-30,-4.59577e-16,14.2255
87,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,2,0,1,1,1.08165e-29,-2.00395e-17,10.427
87,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,3,0,1,1,1.52106e-21,-1.13437e-16,1.62492
88,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,1,0,1,1,7.57879e-30,-9.5568e-16,11.4397
88,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,2,0,1,1,6.3669e-30,-1.44773e-16,12.4909
88,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,3,0,1,1,2.23206e-17,1.77636e-17,1.5599
89,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,1,0,1,1,1.78961e-29,-4.13912e-16,8.2531
89,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,2,0,1,1,2.46385e-29,1.65729e-16,8.29144
89,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,3,0,-0.0148157,0.664433,1.06374,1.05284,1.37046
90,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,1,0,1,1,1.74438e-31,1.63751e-16,9.48707
90,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,2,0,1,1,1.98636e-31,-4.33634e-17,7.1162
90,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,3,0,-1.70441,0.679202,1.35421,0.923842,2.05494
91,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,1,0,1,1,1.55451e-31,-3.33565e-16,9.46694
91,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,2,0,1,1,1.87512e-30,-6.52793e-16,7.43063
91,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,3,0,-0.0715585,0.692378,0.913383,0.901814,1.3962
92,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,1,0,1,1,1.1222e-07,5.99041e-08,10.3578
92,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,2,0,1,1,1.11931e-31,-9.52938e-16,8.31408
92,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,3,0,-0.0766038,0.847043,0.49986,0.497956,2.66001
93,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,1,0,-182.226,-5.51496,132.394,18.75,7.63818
93,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,2,0,-182.226,-5.51496,132.394,18.75,8.1217
93,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,3,0,-0.316992,0.713253,0.95162,0.825254,2.43148
94,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,1,0,1,1,2.34804e-32,4.15645e-16,7.55634
94,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,2,0,1,1,1.1581e-31,-5.39972e-16,8.27145
94,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,3,0,-43.2859,0.711215,2.8765,0.89167,3.20906
95,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,1,0,1,1,5.15002e-28,-5.23391e-17,8.67465
95,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,2,0,1,1,1.89252e-28,-3.18793e-16,9.56518
95,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,3,0,-0.154525,0.670896,1.08384,1.0484,1.53367
96,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,1,0,1,1,1.88449e-31,-2.37015e-16,8.05853
96,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,2,0,1,1,1.21073e-31,9.86799e-17,6.65309
96,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,3,0,-1.39446,0.681926,1.21643,0.95963,2.43453
97,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,1,0,0.856187,0.988445,0.0721292,0.0356172,9.9234
97,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,2,0,0.855832,0.988875,0.0723072,0.0342939,8.7098
97,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,3,0,0.891108,0.990395,0.0546146,0.0296071,1.10691
98,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,1,0,0.812868,0.985908,0.0527948,0.04082,9.87895
98,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,2,0,0.794866,0.986376,0.0578736,0.0394659,8.08984
98,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,3,0,0.848271,0.988926,0.0428066,0.0320793,1.07549
99,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,1,0,0.83676,0.98772,0.06226,0.0382586,9.99489
99,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,2,0,0.821463,0.986259,0.0680942,0.0428099,8.39982
99,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,3,0,0.881919,0.990335,0.0450363,0.0301104,1.34644
100,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,1,0,0.75033,0.987166,0.191188,0.0381469,9.05529
100,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,2,0,0.615847,0.985329,0.29417,0.0436065,9.46538
100,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,3,0,0.842072,0.988943,0.120935,0.0328646,1.27711
101,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,0,1,0,-1.69934,0.541018,2.663,1.44451,7.04562
101,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,0,2,0,-28.5526,0.656967,29.1548,1.0796,7.54622
101,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,0,3,0,-0.2537,0.646201,1.23682,1.11348,2.51593
102,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,1,1,0,0.315178,0.972017,0.490574,0.082897,8.51909
102,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,1,2,0,0.770565,0.979276,0.164356,0.0613908,9.19489
102,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,1,3,0,-0.625953,0.680438,1.16476,0.946657,2.6338
103,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,0,1,0,-15.0191,0.636946,7.33228,1.15204,9.66591
103,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,0,2,0,-12.0622,0.646345,5.97886,1.12221,7.19627
103,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,0,3,0,-0.605734,0.780524,0.73498,0.696437,2.52179
104,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,1,1,0,0.388422,0.984942,0.49726,0.0449877,8.23632
104,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,1,2,0,0.254301,0.982779,0.60631,0.0514526,6.87905
104,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,1,3,0,-0.0848656,0.710265,0.882078,0.865641,1.54235
105,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,0,1,0,-1.73493,0.657834,2.34061,1.00824,8.2792
105,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,0,2,0,-4.98296,0.393834,5.12036,1.78615,5.49924
105,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,0,3,0,-0.401962,0.652824,1.19983,1.023,1.76121
106,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,1,1,0,-150.121,0.506229,131.999,1.41,6.75431
106,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,1,2,0,-14.4795,0.656964,13.5208,0.979563,5.53327
106,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,1,3,0,-0.178053,0.665541,1.02899,0.955072,1.44282
107,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,0,1,0,-3.56567,0.573236,3.91176,1.25774,8.69234
107,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,0,2,0,-4.19414,0.664213,4.45023,0.989615,9.88812
107,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,0,3,0,-0.177697,0.675684,1.00902,0.95581,1.69652
108,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,1,1,0,-10.7403,0.636322,8.05945,1.03073,7.40751
108,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,1,2,0,-0.444892,0.685759,0.991886,0.890619,5.82827
108,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,1,3,0,-0.362958,0.69901,0.93564,0.85306,1.63852
109,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,0,1,0,-1.4101,0.762091,1.36128,0.796125,8.28348
109,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,0,2,0,0.112105,0.915975,0.501501,0.281177,7.15021
109,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,0,3,0,0.315771,0.908951,0.386466,0.304681,2.25271
110,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,1,1,0,-8.64026,0.566671,9.01999,1.34331,7.47738
110,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,1,2,0,-3.01911,0.868834,3.76052,0.406612,5.726
110,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,1,3,0,0.103724,0.791079,0.838609,0.647652,1.33905
111,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,0,1,0,-13.0527,0.732923,12.3031,0.867761,8.20182
111,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,0,2,0,-1.63091,0.860782,2.30336,0.452333,8.62601
111,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,0,3,0,0.103285,0.808286,0.785074,0.6229,1.44008
112,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,1,1,0,-45.462,0.517543,27.3002,1.61492,7.46037
112,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,1,2,0,-8.07437,0.698051,5.33193,1.01071,6.29511
112,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,1,3,0,0.355545,0.910317,0.378669,0.300193,1.41754
113,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,0,1,0,-0.966512,0.653283,2.19584,1.14731,8.93224
113,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,0,2,0,-3.91463,0.429619,5.48775,1.88743,7.34285
113,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,0,3,0,0.00472672,0.669053,1.11134,1.09513,2.09167
114,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,1,1,0,-14.4321,0.664065,12.3578,1.08973,8.28563
114,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,1,2,0,-0.683597,0.809171,1.3482,0.619024,6.46791
114,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,1,3,0,-0.474896,0.690196,1.18107,1.00496,2.00049
115,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,0,1,0,-6.91921,0.537952,6.024,1.46658,8.65354
115,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,0,2,0,-16.4766,0.569635,13.2941,1.36602,6.52579
115,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,0,3,0,-0.325334,0.705666,1.00816,0.934243,1.9302
116,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,1,1,0,-6.72008,0.704875,7.55931,0.962794,8.1269
116,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,1,2,0,-2.21672,0.650052,3.14973,1.14164,6.86582
116,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,1,3,0,-0.0339916,0.697699,1.01246,0.986207,1.68811
117,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,0,1,0,-0.306217,0.702077,1.26214,1.00063,8.67169
117,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,0,2,0,-37.5969,0.68988,37.2944,1.04159,6.31345
117,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,0,3,0,-0.00460757,0.720471,0.970706,0.938846,1.64119
118,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,1,1,0,-4.96923,0.683886,5.86763,1.00393,8.56306
118,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,1,2,0,-6.82479,0.660909,7.6916,1.0769,6.28591
118,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,1,3,0,-0.0283489,0.688574,1.01085,0.989036,1.48334
119,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,0,1,0,-772.857,0.494045,544.805,1.50598,8.48154
119,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,0,2,0,-1.61745,0.674802,1.84272,0.967955,6.41635
119,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,0,3,0,-0.404521,0.716853,0.988799,0.84279,1.65988
120,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,1,1,0,-21.4167,0.61394,19.7319,1.2739,7.25459
120,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,1,2,0,-19.8263,0.581366,18.332,1.38139,5.34376
120,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,1,3,0,-0.407118,0.674391,1.23859,1.07443,1.58812
121,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,0,1,0,-0.506167,0.716432,1.4792,1.03242,6.98335
121,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,0,2,0,-0.437735,0.767724,1.412,0.845676,6.64897
121,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,0,3,0,0.02458,0.743206,0.957957,0.93494,1.27128
122,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,1,1,0,-2.25446,0.712732,3.29721,1.04533,6.28876
122,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,1,2,0,-4.09794,0.770796,5.16491,0.83404,6.42134
122,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,1,3,0,0.0162731,0.731402,0.99665,0.977392,1.30011
123,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,0,1,0,-0.700851,0.796155,1.24109,0.753541,6.18175
123,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,0,2,0,-1.63698,0.669915,1.92417,1.22021,6.39574
123,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,0,3,0,0.0185301,0.808013,0.716168,0.709705,1.37671
124,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,1,1,0,-2.13043,0.640255,2.81109,1.30938,5.90663
124,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,1,2,0,-6.96176,0.742309,7.14957,0.937931,5.56703
124,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,1,3,0,0.0309613,0.769422,0.870185,0.839246,1.90953
125,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,0,1,0,-10.6395,0.648115,9.81131,1.31419,6.42371
125,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,0,2,0,-48.4593,0.710956,41.6909,1.07949,5.09679
125,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,0,3,0,-0.560217,0.775761,1.31516,0.837465,1.75279
126,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,1,1,0,-173.638,0.649268,199.982,1.37523,6.23075
126,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,1,2,0,-499.18,0.704502,572.768,1.15866,5.57762
126,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,1,3,0,-0.00779519,0.709749,1.15405,1.13808,1.49719
127,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,0,1,0,-15.0993,0.695086,14.3629,1.15466,6.49904
127,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,0,2,0,-6.73089,0.718776,6.89703,1.06495,6.39569
127,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,0,3,0,-0.23345,0.754896,1.10041,0.928166,1.75575
128,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,1,1,0,-6.53113,0.688607,5.86529,1.11047,5.78408
128,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,1,2,0,-7.96986,0.745564,6.98578,0.907353,6.10718
128,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,1,3,0,-0.102188,0.776415,0.858391,0.797335,1.69527
129,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,0,1,0,-1.46074,0.697729,1.92259,1.0596,5.77045
129,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,0,2,0,-5.43599,0.643151,5.02848,1.25092,5.99855
129,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,0,3,0,-0.14818,0.762363,0.897082,0.833028,2.20325
130,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,1,1,0,-52.3269,0.706513,64.745,1.15591,5.68776
130,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,1,2,0,-29.3966,0.753078,36.9049,0.972509,5.20123
130,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,1,3,0,-0.0192774,0.692906,1.23752,1.2095,1.5655
131,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,0,1,0,-16.5756,0.641075,15.2019,1.32707,6.48482
131,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,0,2,0,-124.84,0.693989,108.845,1.13143,5.3229
131,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,0,3,0,-0.335126,0.745783,1.15481,0.939928,1.59478
132,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,1,1,0,-87.2412,0.663589,73.1129,1.17375,7.33596
132,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,1,2,0,-8.7517,0.634045,8.07984,1.27683,5.729
132,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,1,3,0,-0.198875,0.757598,0.993336,0.845746,1.44464
133,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,0,1,0,1,1,5.09453e-30,-3.62377e-16,10.76
133,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,0,2,0,1,1,1.45834e-29,-5.08926e-16,10.9084
133,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,0,3,0,1,1,1.6644e-20,-2.96433e-16,1.68444
134,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,1,1,0,1,1,1.3666e-28,-8.74634e-16,10.4823
134,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,1,2,0,1,1,3.39129e-31,-2.01367e-15,9.94364
134,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,1,3,0,1,1,4.27784e-20,-7.93216e-16,1.32994
135,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,0,1,0,1,1,8.58412e-31,-3.7903e-16,10.0755
135,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,0,2,0,1,1,6.92309e-32,2.94751e-17,11.4225
135,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,0,3,0,1,1,1.58183e-20,4.40726e-16,1.26539
136,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,1,1,0,1,1,1.84538e-32,-1.23805e-16,10.6265
136,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,1,2,0,1,1,2.67202e-29,1.09246e-16,8.92324
136,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,1,3,0,1,1,1.6054e-20,-2.28323e-16,1.36188
137,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,1,0,1,0,1,1,5.72334e-29,-3.01534e-16,7.86118
137,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,1,0,2,0,1,1,8.30082e-31,-6.2836e-16,6.01124
137,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,1,0,3,0,-0.000670858,0.958812,0.0510273,0.0423022,13.6401
138,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,1,1,1,0,1,1,1.06358e-28,-1.06408e-15,6.88116
